@relation vowel

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10,11}

@data
-1.11539,0.355013,0.294642,-0.850146,0.643479,-0.515415,-0.830511,-1.159167,-0.310481,1.757227,11
-2.217823,0.26397,2.629081,1.87092,-0.429343,-1.629892,-1.456151,-0.3254,0.843578,0.747269,1
-1.37086,-0.015114,1.419724,1.583799,0.822533,-2.396612,-1.445327,-1.785364,-0.25611,2.429428,2
-0.983052,-0.689001,0.933733,0.817264,1.039204,-2.181334,-1.252656,-0.909734,0.005219,2.066837,3
-0.491675,-0.584344,-0.296693,-0.507708,0.362108,-0.467392,-0.122607,0.381034,-0.510424,1.452584,4
-0.264975,0.321829,-0.782684,-0.839609,-0.736294,-0.442552,3.046726,-1.471393,-0.126323,0.142949,5
-0.645878,0.075077,-0.628178,-0.278538,-0.646014,-0.364721,0.83209,-0.332377,-0.408699,1.339998,6
-0.887538,1.007627,0.002486,-1.768143,-0.259317,-0.324977,0.780134,1.050838,-1.764455,0.455871,7
-1.488238,2.227771,-1.317835,-2.163264,1.126475,0.589125,0.303868,0.454294,-1.375091,-0.002749,8
-1.462921,1.856793,-0.588849,-1.5719,1.361201,-0.306762,0.494374,-0.407381,-1.81181,-0.199774,9
-2.079731,2.632783,-0.505978,-2.279166,0.715703,-1.073482,1.18496,-0.318423,-0.943635,1.288672,10
-1.090073,0.159313,-0.136569,-0.532732,1.076821,-0.457456,-0.605367,-1.251613,-0.357836,1.338342,11
-2.210918,0.16612,2.515309,1.959164,-0.644509,-1.893193,-1.19637,-0.491107,1.048783,0.563489,1
-1.279949,-0.402259,1.332639,1.716823,1.21224,-2.065415,-1.360898,-1.670241,-0.645474,2.093327,2
-1.087772,-0.640502,0.701975,0.921313,1.046728,-1.82861,-0.856489,-1.185331,-0.071952,1.585037,3
-0.434137,-0.5903,-0.632392,-0.430001,0.344052,-0.296826,0.115526,0.19614,-0.654243,1.639674,4
-0.718376,0.412872,-0.461031,-1.130682,-0.241261,-0.85158,2.546647,-0.892292,0.049066,0.311828,5
-0.70917,-0.150402,-0.873982,-0.086245,-0.248784,0.057555,0.654573,-0.892292,-0.298204,1.522122,6
-0.857619,0.942962,-0.189944,-1.977557,0.196595,0.228121,0.548495,0.813616,-2.062616,0.396267,7
-1.458318,2.194587,-1.937262,-1.731265,1.541761,0.509638,0.526847,0.009502,-1.285643,0.018774,8
-1.583751,1.901038,-0.34445,-1.797119,1.236315,-0.218994,0.262736,-0.271327,-1.671498,-0.07891,9
-2.12346,2.52217,-0.239105,-1.833997,0.324491,-1.035394,0.557155,-0.723096,0.219194,0.335007,10
-1.048646,-0.021921,-0.323381,-0.505074,1.449976,-0.498856,-0.536092,-0.801589,-0.398175,0.873099,11
-2.231632,0.143998,2.421201,1.820871,-0.375175,-1.815362,-1.813351,-0.567855,1.339928,0.437659,1
-1.380066,-0.402259,1.487144,1.291409,1.472546,-2.063759,-1.694284,-1.253358,-0.689321,2.003921,2
-1.279949,-0.518828,0.591012,1.013508,0.649498,-1.25564,-0.609697,-1.394645,0.015742,1.262182,3
-0.481318,-0.655817,-0.652056,-0.153416,-0.144963,-0.170971,0.596122,0.063575,-0.724399,1.67941,4
-0.743693,0.338846,-0.768638,-1.120145,0.213146,-0.364721,1.985952,-1.269056,-0.061429,0.548588,5
-0.872579,-0.134236,-1.098718,0.020437,0.204118,-0.169315,0.619935,-0.84694,-0.526209,2.003921,6
-0.794327,0.874892,-0.646438,-1.56268,0.2628,-0.184219,1.288872,0.647909,-2.125756,0.31845,7
-1.456016,2.098439,-1.730786,-1.84585,1.132493,0.418559,0.819101,0.419408,-1.061145,-0.02924,8
-1.676963,2.002291,0.015127,-2.023655,0.903785,-0.28689,-0.031683,0.014735,-1.845133,0.220766,9
-2.113103,2.716168,-1.704099,-1.026633,0.87971,-0.752221,0.015943,-1.64931,0.220947,0.816807,10
-1.110787,-0.070421,-0.159043,-0.646,1.5222,-0.444208,-0.733093,-0.672512,-0.063183,0.482362,11
-2.187903,0.073376,2.314451,1.585116,-0.206654,-1.759058,-2.088286,-0.888803,1.497778,0.409512,1
-1.542324,-0.178481,1.616367,1.008239,1.218259,-2.373428,-1.525426,-0.986483,-0.426237,1.869812,2
-1.406533,-0.608169,0.724448,1.05302,0.744291,-1.535501,-0.258992,-1.012647,-0.210509,1.250592,3
-0.481318,-0.760474,-0.843081,0.223266,-0.582818,0.204937,0.96631,-0.297492,-0.271895,1.339998,4
-0.452549,0.22483,-1.382446,-0.865951,0.013027,0.305952,1.892864,-1.44174,-0.294696,0.796939,5
-1.056701,-0.124876,-1.168948,0.131071,0.50505,-0.459112,0.75632,-0.768448,-0.415714,1.753915,6
-0.991107,0.845963,-0.489123,-0.969999,-0.342073,-0.659486,1.860391,0.517088,-2.015261,0.568456,7
-1.50665,2.027817,-1.361377,-2.114533,0.783412,0.329136,0.749826,0.621745,-0.522701,0.025397,8
-1.665456,2.01165,-0.442771,-1.773412,1.462014,-0.139507,-0.640005,-0.42308,-1.824087,0.424413,9
-2.106199,2.647248,-1.580495,-1.054292,1.058765,-0.743941,-0.447334,-1.473137,0.035035,0.621438,10
-1.216657,-0.046597,0.036196,-0.934438,1.559817,-0.457456,-1.025347,-0.499828,0.33495,0.649584,11
2.364523,-2.370314,-2.079126,0.294388,0.369631,0.953441,1.879875,1.499118,0.005219,-0.655083,1
0.679803,-1.67941,-0.045271,-0.041465,1.045223,1.839392,0.438088,-0.138762,-0.126323,-0.88191,2
0.804086,-1.063382,-0.119714,-0.278538,1.206222,0.320856,-0.341256,-0.271327,-0.105276,-1.146817,3
1.6522,-0.095947,-0.890838,-1.652241,0.33051,-0.844956,-0.488466,-0.208533,0.515601,-0.343817,4
0.613059,1.083355,-0.008751,-0.503756,-0.990581,-0.656174,-0.144255,1.492141,0.976873,-0.661706,5
0.799483,-0.472881,1.210439,0.19429,-0.629463,-0.351473,-1.064314,0.65663,1.650367,-0.219642,6
0.506038,-0.655817,1.734353,1.34936,-0.826573,-0.611462,-2.393529,-0.19109,1.268019,1.758882,7
-0.704567,1.31394,1.027841,-1.184681,-2.147664,-0.324977,-0.687631,1.738085,1.676675,1.073435,8
-0.731034,-0.539248,1.879027,0.614436,-1.210261,-0.021933,-1.61635,-0.440523,1.073337,1.980742,9
-2.046359,-0.292497,2.061624,0.971361,-0.503071,-0.069956,-1.038336,-1.12777,0.099929,2.071804,10
0.355288,-1.020839,0.501117,-0.391806,-0.5768,0.807715,-0.56207,1.021185,1.859079,0.659518,11
2.428966,-2.38563,-2.2238,0.43268,0.473452,1.021336,1.938326,1.947398,0.37529,-0.544153,1
0.810991,-1.499877,-0.438558,-0.223221,0.982027,1.764873,0.539836,0.614768,0.384059,-0.868664,2
0.656788,-1.029348,0.190702,-0.100733,1.117447,0.458302,-0.860819,-0.656814,-0.110538,-1.108736,3
1.722396,-0.195498,-0.70824,-1.498144,0.019045,-0.581655,-0.588048,0.24498,0.61908,-0.213019,4
0.58429,1.061232,-0.017179,-0.291708,-1.028198,-1.01221,-0.133431,1.342133,1.16454,-0.53753,5
0.703969,-0.225279,1.088239,-0.17844,-0.70921,-0.23721,-0.436509,0.691516,1.569688,-0.54912,6
0.541712,-0.675387,1.782109,1.552189,-0.793471,-0.560127,-2.304771,-0.123063,1.178571,1.830076,7
-0.726431,1.239914,1.120544,-0.844878,-2.067917,-0.720757,-0.787214,1.729363,1.44867,1.543645,8
-0.818493,0.23504,1.810201,0.167949,-1.079356,-0.053396,-1.54491,-0.109109,1.190848,1.392979,9
-1.892156,-0.652414,2.022295,1.448141,-0.426334,-0.063332,-0.956072,-1.225449,-0.252602,2.26055,10
0.255171,-1.156978,0.572752,-0.202148,-0.533165,0.802747,-0.650829,0.911295,1.648613,0.687665,11
1.633787,-2.514961,-1.619823,1.064873,0.894757,1.114071,2.009766,1.692733,-0.07546,-0.744489,1
1.511806,-1.425001,-0.917525,-0.643366,0.389192,1.574435,0.609111,1.382251,1.173309,-0.295803,2
0.606154,-1.187609,0.627531,0.001998,0.793945,0.781219,-0.91061,-0.754493,-0.122815,-0.683229,3
1.712039,-0.592002,-0.423107,-1.357218,-0.06672,-0.563439,-0.865149,0.59558,0.833055,-0.232887,4
0.500284,0.871489,0.44072,-0.219269,-0.981553,-0.896291,-0.520938,1.164216,1.583719,-0.43819,5
0.665994,-0.281436,1.131781,-0.252196,-1.119982,0.191689,0.154493,0.464759,1.131216,-0.565677,6
0.657939,-0.851517,1.710475,1.691798,-0.668584,-0.4972,-2.432496,-0.278304,1.125954,2.048624,7
-0.787422,1.023794,1.325616,-0.491903,-1.8362,-1.129785,-1.079468,1.305503,1.427623,1.734047,8
-0.713773,-0.042342,2.248435,0.669752,-1.180168,-0.116324,-0.717939,-0.065502,0.752376,1.782062,9
-1.85188,-0.714527,1.959089,1.508726,-0.343578,0.193345,-1.101117,-1.36848,-0.191216,2.128096,10
0.267829,-1.207179,0.439315,-0.253513,-0.480502,0.514606,-0.698456,0.773497,1.499532,0.839986,11
0.581988,-2.474971,-0.607109,1.68653,1.049737,1.158783,1.884205,0.775241,-0.938373,-0.979594,1
2.124013,-1.485412,-0.806562,-0.873853,-0.456427,1.380685,0.321186,1.417137,1.375006,0.315139,2
0.701668,-1.072742,0.303069,0.007266,0.851122,0.950129,-0.720104,-0.131785,-0.050905,-0.726277,3
1.623431,-0.814078,-0.324785,-1.200486,0.142427,-0.498856,-0.862984,0.466504,0.876902,-0.297458,4
0.326519,0.693658,0.550278,-0.084928,-0.832592,-1.101633,-0.655159,0.93746,1.622305,-0.380242,5
0.58429,-0.529038,1.325616,0.186388,-1.286999,0.289392,0.143669,0.415919,0.850593,-0.434879,6
0.828252,-1.125496,1.58968,1.890676,-0.512099,-0.412744,-2.38487,-0.524248,0.952319,2.255583,7
-0.903649,0.993163,1.140209,-0.403659,-1.43596,-1.38315,-1.581712,0.916528,1.497778,1.96253,8
-0.658536,-0.110412,2.00544,0.271997,-1.291513,0.238057,-0.0122,0.558951,0.96635,1.864845,9
-1.741406,-0.895762,1.911332,1.928871,-0.361633,0.095642,-0.930094,-1.326618,-0.584087,2.179422,10
0.110175,-0.813228,0.166823,-0.350976,-0.233737,0.307608,-0.479806,0.83978,1.210141,0.619782,11
-0.186723,-2.303946,0.14435,1.485019,1.36722,0.986561,1.143828,-0.075968,-0.973451,-0.987872,1
1.926082,-1.576455,-0.58604,-0.607805,-0.390222,1.594306,0.275725,1.36132,1.1242,0.161162,2
1.595812,-1.125496,-0.41187,-0.370732,0.476462,0.968345,-0.339091,0.824081,0.562956,-0.514351,3
1.420896,-0.890656,-0.229273,-1.034536,0.502041,-0.381281,-0.951742,0.337427,0.638373,-0.44978,4
0.190728,0.504765,0.746922,-0.009855,-0.649023,-1.212584,-0.765566,0.64442,1.583719,-0.22792,5
0.362192,-0.394601,1.287691,0.124486,-1.071833,0.599061,0.020273,0.316495,0.484031,-0.421634,6
0.568179,-0.912779,1.772277,1.827457,-0.689649,-0.417712,-2.421672,-0.304469,1.241711,2.043657,7
-0.907102,1.242467,0.947779,-0.565659,-1.39082,-1.401366,-1.774383,0.872921,1.445162,1.737359,8
-0.697662,0.024025,1.453434,-0.049367,-1.002618,0.52123,-0.596708,0.667096,1.37676,1.490664,9
-1.70228,-0.94341,1.960493,2.352967,-0.385708,-0.389561,-0.858654,-1.09114,-0.940127,2.046969,10
-0.19708,-0.087438,-0.441367,-0.175806,0.431322,0.355631,0.275725,0.750821,0.922503,-0.439846,11
-0.124581,-2.261403,0.005295,1.1518,1.753918,1.037896,0.490044,-0.039338,-0.722645,-1.148472,1
1.301216,-1.526254,-0.312144,-0.289074,0.029578,1.854296,0.342835,1.293293,1.047029,-0.169972,2
2.280517,-1.183355,-0.29248,-0.673658,-0.026094,0.791155,-0.310948,0.761287,1.210141,-0.002749,3
1.045747,-0.849815,-0.156234,-0.732927,0.675077,-0.417712,-1.293788,-0.002708,0.331442,-0.529252,4
0.271282,0.227383,0.895809,0.211412,-0.72877,-0.858204,-1.088128,0.7421,1.627566,-0.332228,5
0.483023,-0.384391,0.916878,-0.271952,-0.940927,1.178655,0.046251,0.440339,0.454215,-0.333883,6
0.150451,-0.297602,2.046174,1.350677,-1.132019,-0.593247,-2.070967,0.19614,1.617043,1.722458,7
-0.867975,1.914652,0.609271,-0.92917,-1.321606,-1.225832,-1.460481,1.502607,1.306605,1.050256,8
-0.855317,0.187392,1.141613,-0.070441,-0.691154,0.67358,-1.328425,0.70547,1.136477,0.563489,9
-1.786286,-0.780044,2.06022,2.333211,-0.333045,-0.291858,-0.878138,-1.218472,-0.980466,1.919482,10
-0.186723,0.059762,-0.548116,-0.339123,0.884224,0.339072,0.637254,0.600813,1.287312,-0.645149,11
0.076803,-1.535614,-0.911907,1.413897,0.766861,2.099381,0.377472,0.592092,-1.280381,-0.933235,1
-0.067043,-0.787702,-0.397824,1.333556,0.428313,0.574221,-0.252497,0.283354,-1.204964,-0.910056,2
1.333438,-0.90427,-1.337499,0.179803,-0.594856,-0.460768,-0.178893,0.796173,-0.463069,0.096591,3
1.393278,-0.133385,-0.873982,0.053364,-1.380288,-0.240522,0.466231,-0.656814,0.015742,-0.789192,4
0.504887,0.795762,-2.124073,-0.398391,-0.701686,0.367223,0.55499,-0.923689,0.1771,-0.035863,5
0.752302,0.433292,-0.883815,-0.56039,-0.966507,-0.684326,0.119856,0.674073,-0.447284,-0.219642,6
-0.10732,0.849366,-0.493337,-1.075365,-1.074842,0.2778,0.632924,0.904318,-0.394667,-0.977938,7
-0.970394,1.7164,0.119067,-0.485318,-1.455521,-0.707509,0.695705,0.339171,1.555657,-0.064009,8
-1.032535,0.815332,-0.413275,-0.597268,-0.643005,1.115727,-0.304454,0.185674,0.617326,-0.893499,9
-1.713788,1.075697,0.522186,0.094193,-0.639995,0.703388,-0.215695,-0.623672,1.648613,-0.199774,10
-0.605601,-0.008308,-0.41187,0.052047,-0.182579,0.266208,0.433758,0.546741,-0.773507,-0.497794,11
0.212593,-1.55178,-1.063603,1.292726,0.717207,2.263323,0.394791,0.890364,-1.503125,-0.789192,1
-0.155652,-0.74686,-0.336022,1.303263,0.357594,0.623901,-0.027354,0.070552,-0.827878,-1.370332,2
1.376016,-0.9332,-1.378233,0.182437,-0.570781,-0.525351,-0.174563,0.906063,-0.373621,0.030364,3
1.44161,-0.168271,-0.746164,0.092876,-1.294522,-0.47236,0.723848,-0.775425,0.184116,-0.890188,4
0.481872,0.77449,-1.989232,-0.382586,-1.022179,0.738163,0.160988,-0.710886,0.080636,-0.105401,5
0.766111,0.399258,-0.732118,-0.486635,-0.927385,-0.710821,-0.116112,0.869433,-0.717383,-0.004405,6
-0.031369,0.954023,-0.917525,-1.093804,-0.767891,0.397031,0.682716,0.593836,-0.459561,-1.040854,7
-0.954283,1.862749,-0.109882,-0.511659,-1.717332,-0.016965,0.435923,0.653142,1.373252,-0.38852,8
-1.065907,1.040811,-0.889433,-0.437903,-0.28941,1.148847,-0.854324,0.590348,-0.063183,-1.03092,9
-1.742557,1.190564,0.428078,0.178486,-0.868704,1.29623,-1.425843,0.429874,0.947057,-0.390176,10
-0.571078,-0.034684,-0.234891,-0.098099,-0.116374,0.430151,0.390462,0.449061,-0.655997,-0.557398,11
0.265528,-1.570499,-1.07484,1.321702,0.753319,2.235172,0.293043,0.8642,-1.497863,-0.787536,1
-0.323664,-0.671984,-0.233486,1.158385,0.419285,0.676892,-0.092299,0.082762,-0.803324,-1.42828,2
1.466927,-0.940007,-1.274292,0.108681,-0.411287,-0.687638,-0.122607,0.691516,-0.052659,-0.270968,3
1.468077,-0.258462,-0.687171,0.206144,-1.476586,-0.412744,0.548495,-0.576577,0.238486,-0.936547,4
0.438143,0.732797,-2.112837,-0.370732,-0.922871,0.782875,0.20645,-0.89578,0.28058,-0.030896,5
0.785674,0.341399,-0.626774,-0.373367,-0.921367,-0.62471,-0.194047,0.865944,-0.703352,-0.034207,6
0.035375,1.092714,-1.395088,-1.166242,-0.197626,0.569253,0.396956,0.382778,-0.861202,-0.790848,7
-0.972695,1.835521,-0.070553,-0.594634,-2.061899,0.652052,0.111196,1.199102,0.371782,-0.35044,8
-1.065907,1.199073,-1.286934,-0.206099,0.049139,1.104136,-0.973391,0.494412,-0.392914,-1.055755,9
-1.782834,1.309685,0.447743,0.185071,-1.020674,1.345909,-1.40203,0.365335,0.747114,-0.421634,10
-0.599847,0.01892,-0.321976,-0.108636,-0.095309,0.69014,0.26923,0.154277,-0.657751,-0.529252,11
0.234457,-1.565394,-1.025679,1.334873,0.741282,2.314659,0.234593,0.736867,-1.538203,-0.93158,1
-0.441042,-0.586046,-0.153424,1.085946,0.426808,0.782875,-0.14642,0.054853,-0.966435,-1.151784,2
1.506053,-0.958726,-1.236368,0.161364,-0.46395,-0.636302,-0.061991,0.621745,0.057836,-0.454747,3
1.47153,-0.310365,-0.68998,0.156095,-1.451007,-0.700885,0.842914,-0.580065,0.284087,-0.915023,4
0.468063,0.701315,-2.006087,-0.485318,-0.925881,1.009745,-0.168069,-0.597508,0.156054,0.012152,5
0.739643,0.263119,-0.628178,-0.397074,-0.805508,-0.404465,-0.170233,0.703726,-0.541994,-0.206397,6
0.059541,1.101223,-1.496219,-0.947609,-0.269849,0.153602,0.676221,0.550229,-0.998005,-0.852108,7
-0.989957,1.892529,-0.052294,-0.639415,-2.015254,0.453334,0.232428,0.995021,0.61908,-0.415011,8
-1.076264,1.260335,-1.343118,-0.074392,0.360603,0.686828,-0.306619,-0.287026,0.313904,-1.312384,9
-1.816206,1.228002,0.613485,0.19429,-0.913843,0.632181,-0.061991,-0.766703,1.378514,-0.216331,10
-0.606752,0.03849,-0.277029,-0.082294,-0.099823,0.85905,0.109032,-0.023639,-0.568302,-0.429912,11
0.171165,-1.526254,-0.996182,1.378336,0.739777,2.365994,0.12635,0.527553,-1.434723,-1.135227,1
-0.583737,-0.429487,-0.107073,1.201849,0.410257,0.71498,-0.265487,-0.014918,-1.383861,-0.817339,2
1.470379,-1.014883,-1.299575,0.264095,-0.424829,-0.598215,-0.085804,0.661863,0.101683,-0.353751,3
1.445062,-0.294199,-0.70824,0.02834,-1.389316,-0.740629,1.005277,-0.590531,0.219194,-0.835551,4
0.46461,0.618781,-1.711122,-0.631512,-0.955974,0.676892,0.422934,-0.510294,0.241994,-0.269312,5
0.590044,0.19505,-0.785493,-0.449757,-0.516613,-0.329945,-0.027354,0.555462,-0.342051,-0.365341,6
0.015812,1.037408,-1.617014,-0.918633,-0.196121,0.32748,0.598287,0.288587,-0.971697,-0.736211,7
-1.001464,1.961449,-0.06634,-0.610439,-1.952058,0.165193,-0.122607,1.124098,0.968104,-0.295803,8
-1.116541,1.410938,-1.295361,-0.129709,0.861655,0.476518,-0.246003,-1.052765,0.247256,-1.05741,9
-1.86799,1.284159,0.574156,0.109998,-0.627958,0.183409,0.20212,-0.960318,1.4399,-0.004405,10
-0.611355,0.182287,-0.435748,-0.069124,0.127381,0.85077,0.05924,-0.196323,-0.775261,-0.419978,11
0.099818,-1.476904,-1.011633,1.474482,0.79545,2.311347,0.087383,0.405454,-1.485586,-1.151784,1
-0.767859,-0.159762,-0.137974,1.201849,0.526116,0.353975,-0.018694,-0.367263,-1.604851,-0.79747,2
1.35185,-1.007225,-1.3684,0.391851,-0.564762,-0.344849,0.044086,0.722913,0.005219,-0.274279,3
1.387524,-0.327383,-0.698408,0.004632,-1.399848,-0.384593,0.600451,-0.323656,-0.028105,-0.693163,4
0.333423,0.560922,-1.487791,-0.590683,-1.121486,0.955097,0.022438,-0.082945,-0.038628,-0.44978,5
0.306956,0.256312,-1.100123,-0.211367,-0.099823,-0.099764,0.106867,0.201373,-0.705106,-0.317327,6
-0.040576,0.879997,-1.261651,-1.278193,-0.223205,0.974969,0.178307,0.081017,-0.829632,-0.565677,7
-0.99571,1.976765,-0.149211,-0.757951,-1.739901,-0.255426,0.834255,0.440339,1.241711,-0.310704,8
-1.186737,1.610892,-1.524311,0.393168,0.893252,0.289392,-1.215853,-1.01788,-0.185955,-0.802437,9
-1.933584,1.487516,0.321329,-0.02566,-0.548211,0.267864,-0.001375,-0.826009,1.464455,-0.186529,10
-0.635521,0.27418,-0.29248,0.017803,0.032587,0.812683,0.057075,-0.365519,-0.840155,-0.534219,11
-0.992258,-1.262485,0.176656,1.532433,0.641974,1.63405,1.100531,-1.136491,0.135007,-1.327285,1
0.273583,-1.040409,-0.771447,1.112288,0.688619,1.332661,0.435923,1.028162,-0.257864,-0.936547,2
0.585441,-0.64901,-0.671721,-0.452391,1.210736,-0.427648,0.199955,0.511855,-0.733168,-0.305737,3
0.830554,0.012113,-1.097313,-0.531415,0.888738,-0.8847,0.057075,0.8642,-0.052659,-1.146817,4
0.531355,0.720885,0.532019,-1.324291,-0.402259,0.393719,0.160988,0.757799,0.624342,-1.436559,5
0.88579,0.868936,-1.170352,-1.220242,1.019644,0.352319,-0.038178,-0.000964,0.747114,-1.11867,6
0.265528,1.425403,0.156991,-1.6259,-0.546707,0.484798,0.643748,1.172938,0.77693,-1.69981,7
-1.034836,1.642374,1.071384,-0.814585,-1.035721,-0.883044,-0.737423,2.969547,0.566464,-0.593823,8
-0.758653,1.159933,-0.685767,-0.038831,-0.063711,-0.729037,1.217432,1.753783,0.84007,-0.408388,9
-1.619425,0.919137,-0.489123,0.850191,-0.460941,-0.267018,0.360154,0.642676,1.180325,-1.398478,10
-0.396162,-0.230384,-0.480695,-0.186343,0.712693,-0.517071,1.011772,0.918273,-1.452262,-0.434879,11
-0.976147,-1.303327,0.272168,1.604872,0.651002,1.716849,1.117849,-1.244636,-0.096506,-1.297482,1
0.195331,-1.010629,-0.701217,1.234775,0.693133,1.40718,0.396956,1.16596,-0.415714,-0.814027,2
0.617662,-0.637949,-0.767233,-0.373367,1.267913,-0.460768,0.362319,0.372312,-0.67529,-0.370308,3
0.93067,0.040192,-1.388065,-0.188977,0.557713,-1.02877,0.332011,0.831058,-0.317496,-0.994495,4
0.512942,0.814481,0.317115,-1.270291,-0.269849,0.26124,0.26923,0.794429,0.571725,-1.453115,5
0.851267,0.743008,-0.65627,-1.536339,0.697647,0.69014,-0.304454,-0.232953,0.962842,-1.115359,6
0.182673,1.216941,0.953398,-1.475754,-1.085375,0.486454,0.773639,0.977578,1.171555,-1.323973,7
-1.018726,1.557287,1.155659,-0.74478,-0.937918,-1.013866,-0.748247,2.500336,0.959335,-0.380242,8
-0.903649,1.446675,-0.831845,-0.186343,0.279351,-0.561783,1.444741,1.087468,0.571725,-0.67164,9
-1.609068,0.988058,-0.633796,0.411607,0.011522,-0.522039,0.925178,0.407198,1.210141,-0.903433,10
-0.579133,-0.336742,0.019341,-0.149465,0.735263,-0.735661,0.516023,1.207823,-0.969943,-0.557398,11
-0.794327,-1.501579,0.141541,1.919651,0.524611,2.087789,0.8992,-0.752749,-0.23331,-1.56239,1
0.173467,-0.99191,-0.725095,1.193946,0.736768,1.395589,0.574473,1.127586,-0.22454,-1.069,2
0.677502,-0.592853,-0.91893,-0.158684,1.150549,-0.47236,0.654573,0.20835,-0.556025,-0.390176,3
1.03654,0.061464,-1.383851,-0.277221,0.53063,-0.950939,0.065735,0.986299,-0.384144,-0.949792,4
0.476118,0.66643,0.763777,-1.258437,-0.448904,0.299328,0.221604,0.674073,0.766407,-1.388544,5
0.873132,0.677491,-0.432939,-1.657509,0.574265,0.806059,-0.113947,-0.555645,1.024228,-1.073967,6
0.206839,1.172696,1.20482,-1.438876,-1.320101,0.400343,1.213103,0.7421,1.224172,-0.982905,7
-0.896745,1.542823,0.848053,-1.117511,-1.059795,-0.763813,-0.224354,2.332885,0.990905,-0.264345,8
-0.870277,1.268844,-1.021465,-0.478732,0.506555,0.055899,1.217432,0.879898,0.298119,-0.406733,9
-1.62633,0.979549,-0.563567,0.116583,-0.053178,0.009531,0.645913,0.332194,1.373252,-0.805749,10
-0.673496,-0.392899,0.190702,0.069169,0.644984,-0.737317,0.178307,1.167705,-0.734922,-0.529252,11
-0.54346,-1.758541,-0.077576,2.451748,0.604358,2.026518,0.665397,-0.070735,-0.096506,-1.876967,1
0.196482,-1.005524,-0.799539,0.988483,0.754824,1.362469,0.695705,1.064792,-0.036874,-1.252779,2
0.694763,-0.563924,-1.133833,0.096827,0.92786,-0.440896,0.985794,0.023456,-0.443776,-0.401766,3
1.021581,0.106559,-1.204063,-0.440537,0.76987,-0.926099,0.089548,0.832803,-0.050905,-1.128604,4
0.579687,0.684298,0.652814,-1.374339,-0.482006,0.474862,0.370978,0.550229,0.706775,-1.433247,5
0.874283,0.550712,0.029173,-1.751021,0.232707,1.084264,0.176142,-0.698676,1.034752,-0.938202,6
0.270131,1.060381,1.421128,-1.32034,-1.602977,0.122138,1.438246,0.592092,1.35396,-0.751112,7
-0.775914,1.645778,0.495499,-1.558729,-1.356213,-0.147787,0.057075,2.852681,0.480523,-0.36203,8
-0.796628,0.754069,-0.432939,-0.697366,0.271828,-0.765469,0.674056,1.511328,0.962842,-0.077255,9
-1.741406,1.001671,-0.244723,0.021754,-0.262326,0.166849,0.386132,0.272888,1.645105,-0.665017,10
-0.55842,-0.437995,0.166823,-0.183709,0.664544,-0.475672,0.347165,1.174682,-0.54024,-0.794159,11
-0.506635,-1.784067,-0.10005,2.359553,0.529125,2.177212,0.615605,-0.112598,-0.41396,-1.911736,1
0.195331,-1.216538,-0.615537,0.547265,0.652507,1.463484,0.316857,1.038628,0.348981,-1.494507,2
0.445047,-0.522231,-0.869769,0.252241,1.06027,-0.371345,0.635089,-0.030617,-0.680551,-0.509384,3
0.94563,0.08699,-0.826226,-0.814585,1.01513,-0.705853,-0.261157,0.724657,0.292857,-1.469672,4
0.763809,0.887655,0.183679,-1.660144,-0.385708,0.580845,0.665397,0.353125,0.75413,-1.469672,5
0.804086,0.405214,0.454766,-1.722046,-0.015562,1.21343,0.663232,-0.7981,0.906718,-0.911712,6
0.290845,0.645158,1.881836,-1.188633,-1.800088,-0.593247,1.646072,0.351381,1.611781,-0.542497,7
-0.892142,1.513893,0.950588,-1.466534,-1.664668,-0.10142,0.028932,2.795119,0.696251,-0.12858,8
-1.011821,0.368626,0.186488,0.005949,0.431322,-1.393086,-0.362905,1.25143,1.210141,0.396267,9
-1.842673,1.145468,0.009509,0.113949,-0.340568,0.190033,0.204285,0.189163,1.857326,-0.577267,10
-0.526198,-0.50181,0.105021,-0.231123,0.607367,-0.442552,0.542001,1.001998,-0.196478,-0.72131,11
-0.15335,-1.896381,-0.39642,2.125114,0.37264,2.399114,0.648078,-0.157949,-0.673536,-1.936571,1
0.234457,-1.416492,-0.487718,0.37868,0.447873,1.928815,-0.0122,1.279339,0.424399,-1.613715,2
0.180371,-0.523082,-0.409061,-0.011172,1.248352,-0.204091,0.104702,-0.060269,-0.750707,-0.595479,3
0.867378,0.094647,-0.803753,-0.797463,1.012121,-0.507135,-0.345586,0.606046,0.213932,-1.559078,4
0.759206,0.717482,0.619104,-1.71546,-0.898797,0.562629,1.143828,-0.028872,1.027736,-1.242845,5
0.576234,0.156761,1.001154,-1.508681,-0.059197,0.991529,0.881881,-0.642859,0.964596,-1.034231,6
0.217196,0.286943,2.11219,-1.278193,-1.818144,-0.965843,1.879875,0.229281,1.683691,-0.44978,7
-1.056701,1.102074,1.456243,-0.910731,-1.506679,-0.825084,-0.594543,1.77297,1.334667,0.103213,8
-0.970394,0.633246,-0.125333,0.405022,0.059671,-0.964187,0.115526,0.951414,1.161032,-0.217986,9
-1.943941,1.266291,0.061479,0.029657,-0.032113,-0.222306,0.593957,0.23277,1.832771,-0.115335,10
