@relation soyBean

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute x23 numeric
@attribute x24 numeric
@attribute x25 numeric
@attribute x26 numeric
@attribute x27 numeric
@attribute x28 numeric
@attribute x29 numeric
@attribute x30 numeric
@attribute x31 numeric
@attribute x32 numeric
@attribute x33 numeric
@attribute x34 numeric
@attribute x35 numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
-1.500881,-0.925209,0.595538,-0.210392,-0.532167,0.190458,1.283614,0.373511,2.397613,-1.340852,-0.691331,0.319856,0.909488,-0.859951,-0.485263,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,8
-1.500881,1.077109,0.595538,-0.210392,-0.532167,0.190458,1.283614,0.373511,-0.906869,1.283352,-0.691331,0.319856,0.909488,-0.859951,-0.485263,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,8
0.848676,-0.925209,0.595538,-0.210392,-0.532167,-0.813775,1.283614,0.373511,-0.906869,-1.340852,-0.691331,0.319856,0.909488,-0.859951,-0.485263,2.23133,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.018858,2.472802,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,8
0.261287,1.077109,-0.797253,-0.210392,2.041587,0.190458,0.350661,-1.310454,-0.906869,1.283352,-0.691331,0.319856,0.909488,-0.859951,-0.485263,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.018858,2.472802,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.043163,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,8
-0.326102,1.077109,0.595538,-0.210392,-0.532167,-0.813775,1.283614,0.373511,-0.906869,1.283352,-0.691331,0.319856,0.909488,-0.859951,-0.485263,2.23133,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.018858,2.472802,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,8
-1.500881,-0.925209,0.595538,-0.210392,-0.532167,1.194691,1.283614,0.373511,-0.906869,-1.340852,-0.691331,0.319856,0.909488,-0.859951,-0.485263,-0.467341,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,8
0.261287,-0.925209,0.595538,-0.210392,-0.532167,0.190458,1.283614,2.057476,0.745372,-0.02875,-0.691331,0.319856,0.909488,-0.859951,-0.485263,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,-0.755278,1.841774,2.472802,1.875919,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,8
-0.913492,1.077109,0.595538,-0.210392,-0.532167,0.190458,1.283614,0.373511,-0.906869,1.283352,-0.691331,0.319856,0.909488,-0.859951,-0.485263,-0.467341,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,8
-0.913492,1.077109,-0.797253,-0.210392,2.041587,-1.818007,-1.515244,0.373511,0.745372,-1.340852,-0.691331,0.319856,0.909488,-0.859951,-0.485263,-0.467341,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,8
-0.326102,1.077109,0.595538,-0.210392,-0.532167,1.194691,-0.582291,0.373511,-0.906869,1.283352,-0.691331,0.319856,0.909488,-0.859951,-0.485263,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.018858,2.472802,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,8
-0.326102,-0.925209,0.595538,-0.210392,-0.532167,1.194691,1.283614,2.057476,2.397613,-1.340852,-0.691331,0.319856,0.909488,-0.859951,-0.485263,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,-0.755278,1.841774,2.472802,1.875919,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,8
-0.913492,-0.925209,0.595538,-0.210392,-0.532167,0.190458,0.350661,0.373511,-0.906869,-0.02875,-0.691331,0.319856,0.909488,-0.859951,-0.485263,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.018858,2.472802,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,8
-0.326102,-0.925209,0.595538,-0.210392,-0.532167,1.194691,-0.582291,0.373511,-0.906869,-1.340852,-0.691331,0.319856,0.909488,-0.859951,-0.485263,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,8
-0.326102,1.077109,0.595538,-0.210392,-0.532167,1.194691,-0.582291,0.373511,-0.906869,1.283352,-0.691331,0.319856,0.909488,-0.859951,-0.485263,2.23133,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.018858,2.472802,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,8
-0.913492,1.077109,0.595538,-0.210392,-0.532167,1.194691,1.283614,2.057476,2.397613,1.283352,-0.691331,0.319856,0.909488,-0.859951,-0.485263,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,8
0.848676,1.077109,0.595538,-0.210392,-0.532167,1.194691,1.283614,2.057476,-0.906869,1.283352,-0.691331,0.319856,0.909488,-0.859951,-0.485263,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,-0.755278,1.841774,2.472802,1.875919,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,8
0.848676,-0.925209,0.595538,-0.210392,2.041587,1.194691,1.283614,0.373511,0.745372,-1.340852,-0.691331,0.319856,0.909488,-0.859951,-2.123168,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,9
0.261287,-0.925209,0.595538,1.438623,2.041587,0.190458,1.283614,0.373511,0.745372,-0.02875,-0.691331,0.319856,0.909488,-0.859951,-2.123168,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,9
-0.913492,-0.925209,-0.797253,-0.210392,-0.532167,-1.818007,-1.515244,-1.310454,-0.906869,-1.340852,-0.691331,0.319856,-0.162194,-0.859951,-2.123168,-0.467341,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,9
-0.326102,-0.925209,-0.797253,-0.210392,-0.532167,-0.813775,0.350661,-1.310454,-0.906869,-1.340852,-0.691331,0.319856,-0.162194,-0.859951,-2.123168,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,9
-0.326102,-0.925209,-0.797253,-0.210392,-0.532167,1.194691,0.350661,-1.310454,-0.906869,-1.340852,-0.691331,0.319856,-0.162194,-0.859951,-2.123168,2.23133,5.568251,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,9
-0.326102,-0.925209,0.595538,-0.210392,2.041587,0.190458,-0.582291,0.373511,0.745372,-1.340852,-0.691331,0.319856,0.909488,-0.859951,-2.123168,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,9
-0.326102,-0.925209,-0.797253,-0.210392,-0.532167,-0.813775,-1.515244,-1.310454,-0.906869,-0.02875,-0.691331,0.319856,-0.162194,-0.859951,-2.123168,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,9
0.261287,-0.925209,0.595538,-0.210392,2.041587,-1.818007,1.283614,0.373511,0.745372,-0.02875,-0.691331,0.319856,0.909488,-0.859951,-2.123168,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,9
-0.913492,-0.925209,-0.797253,-0.210392,-0.532167,1.194691,-0.582291,-1.310454,-0.906869,-1.340852,-0.691331,0.319856,-0.162194,-0.859951,-2.123168,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,9
0.261287,1.077109,0.595538,1.438623,2.041587,0.190458,-0.582291,0.373511,0.745372,1.283352,-0.691331,0.319856,0.909488,-0.859951,-2.123168,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,9
-0.913492,1.077109,-0.797253,1.438623,-0.532167,0.190458,0.350661,-1.310454,-0.906869,1.283352,-0.691331,0.319856,-0.162194,0.197929,-2.123168,-0.467341,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,5.906714,10
-0.326102,-0.925209,0.595538,-1.859406,2.041587,0.190458,1.283614,0.373511,0.745372,-0.02875,1.441498,0.319856,0.909488,0.197929,-2.123168,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,2.434117,3.230621,3.464186,-0.269694,-0.215527,-0.33353,10
-0.913492,-0.925209,-0.797253,-1.859406,-0.532167,-1.818007,-1.515244,-1.310454,-0.906869,-1.340852,-0.691331,0.319856,-0.162194,0.197929,-2.123168,-0.467341,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,10
0.261287,1.077109,0.595538,-0.210392,-0.532167,1.194691,-1.515244,0.373511,-0.906869,1.283352,-0.691331,0.319856,-0.162194,-0.859951,-2.123168,2.23133,5.568251,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,4.243122,-0.215527,2.786592,10
-0.326102,-0.925209,0.595538,-0.210392,2.041587,-0.813775,-0.582291,0.373511,-0.906869,-0.02875,-0.691331,0.319856,-0.162194,0.197929,-2.123168,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,2.434117,3.230621,3.464186,4.243122,-0.215527,2.786592,10
-0.326102,1.077109,-0.797253,-1.859406,-0.532167,0.190458,-1.515244,-1.310454,-0.906869,1.283352,-0.691331,0.319856,0.909488,0.197929,-2.123168,-0.467341,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,2.786592,10
-0.326102,-0.925209,-0.797253,-0.210392,2.041587,0.190458,1.283614,-1.310454,-0.906869,-0.02875,1.441498,0.319856,-0.162194,0.197929,-2.123168,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,2.434117,3.230621,3.464186,4.243122,-0.215527,-0.33353,10
-0.326102,1.077109,0.595538,-0.210392,-0.532167,-1.818007,0.350661,0.373511,-0.906869,1.283352,-0.691331,0.319856,-0.162194,0.197929,-2.123168,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,4.243122,-0.215527,2.786592,10
0.261287,-0.925209,-0.797253,-0.210392,2.041587,-0.813775,1.283614,-1.310454,-0.906869,-0.02875,-0.691331,0.319856,-0.162194,0.197929,-2.123168,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,2.434117,3.230621,3.464186,4.243122,-0.215527,-0.33353,10
0.848676,1.077109,-0.797253,-0.210392,-0.532167,0.190458,-1.515244,-1.310454,0.745372,1.283352,-0.691331,0.319856,-0.162194,0.197929,-2.123168,2.23133,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,2.786592,10
1.436066,-0.925209,0.595538,-1.859406,2.041587,0.190458,0.350661,-1.310454,-0.906869,-1.340852,-0.691331,-3.11563,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,3.868991,-0.755278,1.841774,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,0.596733,-0.043163,2.434117,-0.340844,3.464186,-0.269694,-0.215527,-0.33353,11
1.436066,-0.925209,0.595538,-1.859406,-0.532167,0.190458,0.350661,-1.310454,0.745372,-0.02875,-0.691331,0.319856,0.909488,-0.859951,-2.123168,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,-0.755278,1.841774,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,0.596733,-0.043163,2.434117,-0.340844,3.464186,-0.269694,-0.215527,-0.33353,11
0.261287,-0.925209,0.595538,-0.210392,2.041587,-0.813775,-0.582291,-1.310454,0.745372,1.283352,-0.691331,-3.11563,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,1.841774,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,2.434117,-0.340844,3.464186,-0.269694,-0.215527,-0.33353,11
0.261287,-0.925209,0.595538,-0.210392,2.041587,-1.818007,-1.515244,-1.310454,-0.906869,-0.02875,-0.691331,0.319856,0.909488,-0.859951,-2.123168,-0.467341,-0.191571,-0.269275,-1.077109,3.868991,-0.755278,1.841774,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,2.434117,-0.340844,3.464186,-0.269694,-0.215527,-0.33353,11
0.261287,-0.925209,0.595538,-1.859406,-0.532167,-1.818007,-1.515244,-1.310454,-0.906869,1.283352,-0.691331,0.319856,0.909488,-0.859951,-2.123168,-0.467341,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,1.841774,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,2.434117,-0.340844,3.464186,-0.269694,-0.215527,-0.33353,11
1.436066,-0.925209,0.595538,1.438623,-0.532167,0.190458,0.350661,-1.310454,-0.906869,-0.02875,-0.691331,0.319856,0.909488,-0.859951,-2.123168,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,-0.755278,1.841774,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,0.596733,-0.043163,2.434117,-0.340844,3.464186,-0.269694,-0.215527,-0.33353,11
-0.326102,-0.925209,0.595538,-1.859406,2.041587,-1.818007,-1.515244,-1.310454,-0.906869,-0.02875,-0.691331,-3.11563,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,-1.077109,3.868991,-0.755278,1.841774,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,2.434117,-0.340844,3.464186,-0.269694,-0.215527,-0.33353,11
-0.326102,-0.925209,0.595538,-0.210392,2.041587,1.194691,1.283614,-1.310454,0.745372,-0.02875,-0.691331,-3.11563,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,1.841774,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,2.434117,-0.340844,3.464186,-0.269694,-0.215527,-0.33353,11
0.848676,-0.925209,0.595538,-0.210392,-0.532167,-0.813775,-0.582291,-1.310454,-0.906869,-1.340852,-0.691331,0.319856,0.909488,-0.859951,-2.123168,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,-0.755278,1.841774,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,0.596733,-0.043163,2.434117,-0.340844,3.464186,-0.269694,-0.215527,-0.33353,11
0.261287,-0.925209,0.595538,-0.210392,-0.532167,-1.818007,-1.515244,-1.310454,0.745372,-0.02875,-0.691331,-3.11563,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,-0.755278,1.841774,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,2.434117,-0.340844,3.464186,-0.269694,-0.215527,-0.33353,11
0.848676,1.077109,0.595538,-0.210392,-0.532167,1.194691,1.283614,0.373511,0.745372,-1.340852,-0.691331,-3.11563,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.930316,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,0.596733,0.614625,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,12
0.848676,1.077109,0.595538,1.438623,2.041587,0.190458,0.350661,-1.310454,0.745372,1.283352,-0.691331,0.319856,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.018858,2.472802,1.875919,-0.08319,-0.317674,-0.188656,0.596733,0.614625,2.434117,3.230621,3.464186,-0.269694,5.261514,-0.33353,12
1.436066,-0.925209,0.595538,-0.210392,-0.532167,-0.813775,-0.582291,0.373511,0.745372,-0.02875,-0.691331,-3.11563,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.930316,2.472802,-0.531234,-0.08319,-0.317674,-0.188656,0.596733,0.614625,2.434117,3.230621,-0.319251,4.243122,5.261514,-0.33353,12
-0.913492,1.077109,0.595538,1.438623,2.041587,-1.818007,-1.515244,0.373511,-0.906869,-1.340852,1.441498,0.319856,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,0.787191,0.018858,-0.442987,1.875919,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,12
-0.326102,-0.925209,0.595538,-0.210392,-0.532167,1.194691,1.283614,0.373511,-0.906869,-1.340852,1.441498,0.319856,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.930316,2.472802,1.875919,-0.08319,-0.317674,-0.188656,0.596733,0.614625,2.434117,3.230621,3.464186,-0.269694,-0.215527,-0.33353,12
0.261287,1.077109,0.595538,1.438623,2.041587,0.190458,0.350661,0.373511,-0.906869,-0.02875,1.441498,0.319856,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.018858,2.472802,1.875919,-0.08319,-0.317674,-0.188656,0.596733,0.614625,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,12
1.436066,-0.925209,0.595538,-0.210392,-0.532167,0.190458,0.350661,0.373511,-0.906869,-0.02875,-0.691331,-3.11563,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.930316,2.472802,-0.531234,-0.08319,-0.317674,-0.188656,0.596733,0.614625,2.434117,3.230621,-0.319251,4.243122,5.261514,-0.33353,12
-1.500881,-0.925209,0.595538,-0.210392,-0.532167,-0.813775,-0.582291,0.373511,0.745372,-0.02875,1.441498,0.319856,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,0.787191,0.930316,-0.442987,1.875919,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,2.434117,-0.340844,3.464186,-0.269694,-0.215527,-0.33353,12
1.436066,1.077109,0.595538,-0.210392,-0.532167,0.190458,0.350661,0.373511,0.745372,-0.02875,-0.691331,-3.11563,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.930316,2.472802,-0.531234,-0.08319,-0.317674,-0.188656,0.596733,0.614625,2.434117,3.230621,-0.319251,4.243122,5.261514,-0.33353,12
0.848676,-0.925209,0.595538,-0.210392,-0.532167,-0.813775,-0.582291,0.373511,2.397613,1.283352,1.441498,0.319856,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.930316,2.472802,1.875919,-0.08319,-0.317674,-0.188656,0.596733,0.614625,2.434117,3.230621,3.464186,-0.269694,-0.215527,-0.33353,12
0.848676,1.077109,0.595538,1.438623,2.041587,1.194691,1.283614,-1.310454,0.745372,1.283352,1.441498,0.319856,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,3.868991,1.558425,0.930316,2.472802,1.875919,-0.08319,-0.317674,-0.188656,0.596733,0.614625,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,12
-2.088271,-0.925209,0.595538,-0.210392,-0.532167,1.194691,1.283614,0.373511,0.745372,1.283352,1.441498,0.319856,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,0.787191,0.930316,-0.442987,1.875919,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,2.434117,3.230621,-0.319251,4.243122,-0.215527,-0.33353,12
1.436066,-0.925209,0.595538,-0.210392,-0.532167,0.190458,0.350661,-1.310454,-0.906869,-1.340852,1.441498,0.319856,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.018858,2.472802,1.875919,-0.08319,-0.317674,-0.188656,0.596733,0.614625,2.434117,-0.340844,3.464186,4.243122,5.261514,-0.33353,12
0.848676,1.077109,0.595538,-0.210392,-0.532167,-0.813775,-0.582291,0.373511,-0.906869,-0.02875,-0.691331,-3.11563,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.930316,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,0.596733,0.614625,2.434117,3.230621,-0.319251,4.243122,5.261514,-0.33353,12
0.848676,-0.925209,0.595538,-0.210392,-0.532167,0.190458,0.350661,0.373511,-0.906869,1.283352,-0.691331,-3.11563,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.930316,2.472802,-0.531234,-0.08319,-0.317674,-0.188656,0.596733,0.614625,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,12
1.436066,1.077109,0.595538,1.438623,2.041587,-1.818007,-1.515244,0.373511,-0.906869,-0.02875,-0.691331,0.319856,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.018858,2.472802,1.875919,-0.08319,-0.317674,-0.188656,0.596733,0.614625,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,12
0.848676,-0.925209,0.595538,-0.210392,-0.532167,-0.813775,-0.582291,0.373511,-0.906869,-1.340852,-0.691331,-3.11563,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.930316,2.472802,-0.531234,-0.08319,-0.317674,-0.188656,0.596733,0.614625,2.434117,3.230621,-0.319251,4.243122,5.261514,-0.33353,12
1.436066,1.077109,0.595538,1.438623,2.041587,1.194691,1.283614,-1.310454,2.397613,-0.02875,-0.691331,0.319856,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,3.868991,1.558425,0.930316,2.472802,1.875919,-0.08319,-0.317674,-0.188656,0.596733,0.614625,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,12
0.848676,1.077109,0.595538,-0.210392,-0.532167,1.194691,1.283614,0.373511,-0.906869,-0.02875,-0.691331,-3.11563,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.930316,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,0.596733,0.614625,2.434117,3.230621,-0.319251,4.243122,5.261514,-0.33353,12
0.848676,1.077109,0.595538,-0.210392,-0.532167,0.190458,0.350661,0.373511,0.745372,-0.02875,-0.691331,-3.11563,-1.233875,1.255809,1.152642,-0.467341,-0.191571,-0.269275,0.925209,-0.280814,1.558425,0.930316,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,0.596733,0.614625,2.434117,3.230621,-0.319251,4.243122,5.261514,-0.33353,12
-0.326102,1.077109,-0.797253,-0.210392,-0.532167,-1.818007,0.350661,-1.310454,-0.906869,1.283352,-0.691331,0.319856,0.909488,-0.859951,-0.485263,-0.467341,-0.191571,-0.269275,-1.077109,-0.280814,-0.755278,-0.8926,-0.442987,-0.531234,-0.08319,-0.317674,-0.188656,-0.543207,-0.700951,-0.451828,-0.340844,-0.319251,-0.269694,-0.215527,-0.33353,13
